borrower_id,industry,state,business_type,business_age_years,employee_count,monthly_revenue,revenue_3m_avg,revenue_6m_avg,revenue_growth_3m,revenue_growth_6m,revenue_volatility,monthly_operating_expenses,fixed_expenses,variable_expenses,expense_growth,operating_cash_flow,free_cash_flow,average_bank_balance,minimum_bank_balance,cash_flow_volatility,cash_runway_months,accounts_receivable,receivable_days,receivable_days_change,overdue_receivables_ratio,outstanding_loan_amount,interest_rate,current_emi,remaining_tenure_months,total_existing_debt,number_of_active_loans,delayed_emi_count_3m,delayed_emi_count_6m,missed_emi_count,average_payment_delay_days,maximum_payment_delay_days,gst_monthly_turnover,gst_turnover_growth,gst_vs_bank_credit_difference,dscr,emi_to_revenue,emi_to_free_cash_flow,debt_to_revenue,operating_margin,cash_runway,receivables_to_revenue,expense_to_revenue,revenue_momentum,revenue_deterioration,receivable_stress,repayment_delinquency_score,liquidity_stress,debt_burden,cashflow_volatility_index,default_90d
MSME-001424,Retail,Telangana,Proprietorship,9.0,12,2468103.93,2602146.77,2765976.92,-0.10769178400695631,-0.006861466635100712,0.2139592761587758,2079921.11,1017165.69,1062755.42,0.3422596753991475,388182.82,-28342.99,2550468.12,423354.28,0.5235527367905123,1.2262331095230818,5479799.82,66.607403591576,32.32128082005326,0.2121803086282114,24383209.75,11.095455297393302,781159.41,37,27255260.75,4,2,3,1,25.62143509504797,26.62272667182507,2392608.74,-0.15639548190712887,0.030588334197018882,-0.03628323442970494,0.31650182980746683,0.0,0.9202496303170938,0.1572797706294321,1.2262331045815482,2.2202467867712525,0.8427202293705679,-0.07240117292680685,0.11112251732450666,2.3996797291562535,8.208095673003198,2.469623250628685,2.511504204835761,0.3842356795062309,1
MSME-001425,Retail,Telangana,Proprietorship,6.0,10,2564314.15,2586584.53,2613803.88,-0.018933988726124187,-0.06619451660273043,0.31300758844263377,1654391.22,694225.71,960165.52,-0.0019105238034636957,909922.93,775133.89,3409001.42,68180.03,0.3929013677608441,2.0605775542671343,4886315.23,57.165171045554104,7.359345608673104,0.2502697812248783,15794722.52,11.218048606295616,308477.86,70,22211265.47,2,1,1,0,11.343463018658797,21.71415585176404,2328899.62,0.029925583378389187,0.09180409269785952,2.5127699277996807,0.12029643871832162,0.39796719506097195,0.7218065653799347,0.3548406617808509,2.0605775579490806,1.905505700227876,0.6451593382191492,-0.03547517348293637,0.0520312470274894,1.4483341522732167,2.2562308679105865,0.9587884478738953,1.422547662175739,0.35694916706764945,0
MSME-001426,Services,Uttar Pradesh,Partnership,3.7,22,3950292.5,4025333.88,4117051.11,-0.04050438139530062,-0.08870930975344796,0.03012181478534438,2539476.13,1379169.72,1160306.41,-0.012873194603506024,1410816.38,1369061.7,12823143.35,3473224.48,0.05552108948607486,5.049523097335124,4824706.14,36.64062448556318,-19.104109736938067,0.15100031687561735,12382080.52,9.154765254409753,298800.45,50,12940073.51,1,0,0,0,0.23384144267164897,12.448718419659876,4145895.81,-0.08328721179417005,0.04951615686523073,4.581859565472541,0.07564008234833243,0.21825199696989553,0.2729771173062923,0.3571422571872842,5.049523088055173,1.2213541503572203,0.6428577453441738,-0.05737610632065218,0.0848590362720246,0.7616773916350037,0.015589429511443265,0.0,0.6620773231771233,0.044091415870746144,0
MSME-001427,Auto Components,Tamil Nadu,Proprietorship,1.0,14,1046113.03,1003280.46,950929.53,0.10009521923413281,0.15397412316656173,0.12442641640820595,792317.2,389085.83,403231.37,0.0238825077995235,253795.83,237858.23,2925091.0,1000143.97,0.13880548694507122,3.6918181297940693,1038186.37,29.77268254088317,-8.947558633279886,0.21764378076370483,3764954.02,13.893109842662554,84512.43,63,4825013.39,1,0,0,1,9.55661865843332,16.416955166441525,973583.06,-0.024973395063431297,0.06933282742883107,2.814476284731134,0.08078709238522723,0.35530588956287107,0.38436042534205567,0.2426084206216225,3.6918181253669617,0.992422749958482,0.7573915793783774,0.11895283561048293,0.0,0.713855156445091,3.6371079105622215,0.0,0.7863281563051236,0.13233490520348185,0
MSME-001428,Food Processing,Uttar Pradesh,Private Limited,14.9,20,1331616.26,1206465.85,1053504.24,0.26398756014889824,0.0863930078579217,0.17543795157475162,1039324.98,666486.86,372838.13,0.020073689419067918,292291.27,133822.97,2945205.46,1357836.48,0.335373011282024,2.8337676007392107,1630834.45,36.74109066413388,23.856832593540425,0.0771502445902851,11287688.6,13.4544663124442,662924.8,19,17168842.11,3,1,1,1,18.37584690479339,19.554663561995255,1382593.33,0.24686075390508086,0.03828210230568497,0.20186749688652467,0.49783471403390644,4.953744487960475,1.0744362963095688,0.21950112714904818,2.833767605585695,1.224703016167736,0.7804988653412808,0.20182946684705647,0.0,1.4847295087771972,5.72505646031956,1.0481325031134754,2.919023081394335,0.26340223441375143,1
MSME-001429,Construction,Rajasthan,Partnership,4.6,18,4641078.0,5021306.71,5486030.7,-0.15401895295501777,-0.010721329624855957,0.23096169038735817,3515571.12,1847425.53,1668145.59,-0.03930128389527912,1125506.87,650868.57,15253429.61,7379825.15,0.4139141672442897,4.338819802163307,4625594.91,29.899917087518315,18.748103382693316,0.18560420242959635,31497297.74,12.251467836441613,925942.29,42,38831482.29,3,2,2,1,19.230847715650633,31.953613665286756,4573564.5,-0.033187767058055095,0.014546943015863898,0.7029256326547089,0.199510176299558,1.4226256001269197,0.6972425064823302,0.2425097940607764,4.338819807462748,0.9966639022227164,0.7574902037845518,-0.10386478478946114,0.15937961776744575,1.3088729333113454,7.282056514376709,0.5470743673452911,1.7960179472312254,0.3315855526586705,0
MSME-001430,Food Processing,Delhi,Proprietorship,9.2,6,2260235.79,2263773.83,2268098.1,-0.003466473866485603,0.07068510783473578,0.2375475388172098,1603311.96,653810.92,949501.04,0.19266043750488326,656923.84,602377.66,4708011.24,,0.5273052708798087,2.9364286964454207,3646439.25,48.399011229759076,-0.5361424534327401,0.3447565727752371,25940572.97,13.936067966896942,570694.79,65,30779556.34,2,2,3,1,23.437908540636016,31.64623785870132,2130400.89,-0.04727412890183358,0.05744307759557503,1.0555163119677333,0.2524934754705393,0.9474036437539866,1.13482099508447,0.2906439420641153,2.9364286910203052,1.6133003760638618,0.7093560623602018,0.02248657972894188,0.003466473866485603,1.1514067599378883,8.062527236042401,0.19448368803226668,2.166054683760818,0.3969142914516392,0
MSME-001431,Manufacturing,Karnataka,Private Limited,3.7,4,236896.45,228747.13,218786.85,0.08277278083329234,0.17417825015712915,0.3516477233027372,195029.97,107401.42,87628.55,0.05386102860186952,41866.48,38733.78,324039.06,99800.06,0.4779785987886499,1.6614833953563037,376533.64,47.68331990839706,-11.535165274959223,0.18891318698302395,2135168.92,12.332723089223522,56576.63,48,2492259.0,2,0,1,0,3.4159030109111366,4.412963949525041,256309.2,0.09348407267744431,0.08194616728668906,0.6846250828301368,0.2388243048808878,1.460653465786195,0.8767047796621688,0.17672903076428542,1.6614834120109847,1.589443995467218,0.8232709692357145,0.11476469509663523,0.0,0.9836351854563082,0.7277268673940758,1.2229166785719698,1.8737655418643882,0.4211297048199892,0
MSME-001432,Auto Components,Maharashtra,Partnership,8.7,6,1904589.13,1929623.97,1960222.12,-0.028380962239405616,0.040825055321011314,0.409064327603816,1354688.04,561265.82,793422.21,-0.08501842794461653,549901.09,538692.93,11477249.03,5260181.29,0.31752103829583844,8.472245070959069,2332724.66,36.74374631949805,-8.60643474231279,0.08406884045207492,23706027.49,11.364368263718285,562809.29,54,28379225.98,1,0,0,0,0.22042752813586944,4.09153575508305,1978277.94,-0.008154018754568535,0.038690136176404044,0.9571500321183398,0.2955016812471255,1.0447682875659794,1.2417037675382163,0.28872426148940583,8.472245041744076,1.2247915433603258,0.7112757385105942,-0.004158856093259691,0.028380962239405616,0.6964646124437092,0.014695168542391297,0.2928499678816602,2.1804579706560303,0.3587155184844284,0
MSME-001433,Manufacturing,Karnataka,LLP,1.8,12,859976.08,850030.04,837873.77,0.026379044714089504,0.04893099657008735,0.2517168671434595,599971.33,225075.31,374896.03,0.09080534491088704,260004.75,248482.7,1374494.53,724706.31,0.3489231969852727,2.290933671783722,699684.49,24.40827740283881,-30.609917249283527,0.1914015673087347,1705117.49,10.442557946741788,40296.73,53,2173052.77,1,0,0,0,0.7203961837935422,3.8725109619488305,847530.76,0.03553570100209928,0.014471707563568146,6.16632416575737,0.04685796609598723,0.16217116926047567,0.21057298574320038,0.30233951390834035,2.290933685114587,0.8136092459687949,0.6976604860916596,0.03427222786368875,0.0,0.5982061906893815,0.048026412252902814,0.0,0.5277179009831685,0.30518034855645676,0
MSME-001434,Food Processing,Rajasthan,Partnership,4.1,17,3916259.31,3422775.89,2819629.49,0.3889269253047126,0.3605963625798139,0.3087309340867709,2561835.47,1223586.33,1338249.14,-0.14697058250112316,1354423.84,1267557.21,4643811.74,1102296.64,0.4482026606473066,1.812689295375207,6565336.45,50.29291419910581,2.3044174481072943,0.16010864427195595,29440418.95,10.259372139356696,1186776.93,28,31076026.77,2,0,0,0,6.6333397390402595,11.400649087095253,3899742.67,0.32571447321812114,0.004217455188105889,1.0680669449818172,0.30303839354294443,0.9362709001513233,0.6612608340023327,0.34584631220448986,1.8126892981148395,1.676430473650122,0.6541536877955102,0.3790112283509981,0.0,1.0751377958606292,0.4422226492693506,0.8453122805388601,1.8188568178596936,0.3854403836950656,0
MSME-001435,Textile,Uttar Pradesh,LLP,5.3,14,1772444.34,1823852.18,1886683.97,-0.06055048801548604,-0.05431047912276747,0.20352927757006278,1085052.65,268340.13,816712.52,0.11969736054560626,687391.69,562092.62,3076336.52,1496554.32,0.36322465557000666,2.8351956059477983,2677444.9,45.31783892786834,11.152710321264998,0.2512094546071899,6838293.95,12.089152976521126,154307.23,59,8974870.07,1,0,0,0,1.4248150479086348,2.7998249705747638,1929734.17,-0.061152475521012016,0.08874176006063901,3.642684921503678,0.08705899898667623,0.27452278238415584,0.4219629481660714,0.38782131234654166,2.835195619309349,1.5105946288840866,0.6121786876534582,-0.05836648490303454,0.08770572757686979,1.3782637807804954,0.09498766986057565,0.0,0.839610445632762,0.2913617354700319,0
MSME-001436,Textile,Tamil Nadu,Private Limited,3.9,16,500671.21,421150.4,323958.3,0.5454804223444067,0.29290555081136116,0.06671555825080056,312191.9,171222.94,140968.95,0.04296559821719638,188479.31,179086.1,610729.05,177288.29,0.23895592159318388,1.956261687047465,444921.13,26.659479390738746,2.1102226154034605,0.1244651847173539,2332920.96,11.822172757383926,105736.45,25,3981303.89,2,0,1,0,2.8827484724518793,8.955342656007032,478705.4,0.5056846191279754,0.043872728360973265,1.6937025973540818,0.21118939513218662,0.5904224280946427,0.6626610788478664,0.37645326161254605,1.9562616775130937,0.8886493193806769,0.6235467383874539,0.4570792173078408,0.0,0.6391305950764483,0.692183231496792,0.45398674661322097,1.5906345666783328,0.16144775808911138,0
MSME-001437,Chemicals,Uttar Pradesh,Partnership,4.5,10,2284450.01,2013772.83,1682945.16,0.3574120311501339,0.5040780617767368,0.474211038514468,1837509.93,833732.85,1003777.08,0.027498755603608534,446940.08,395407.94,9875471.56,3864959.65,0.3645707289767721,5.374377247308919,1811212.26,23.785316991261855,-19.502745570046923,0.3222541573448242,7144876.63,10.660017742271235,238414.56,35,10132896.57,3,0,0,0,1.165122842525321,2.9234537972954873,2085588.3,0.40793149987050253,0.08705014937317097,1.6584890620774169,0.10436409593397057,0.6029584534898312,0.36963297240196563,0.19564450000812234,5.374377247583093,0.7928439020646375,0.8043554999918777,0.4087451418694449,0.0,0.7186761071991885,0.07767485616835473,0.0,1.230543212236892,0.4139088682687353,0
MSME-001438,Manufacturing,Maharashtra,Private Limited,12.0,7,1940040.16,1789052.25,1604511.47,0.20911579604952618,0.2417403197363079,0.0515616045867271,1291670.95,668305.43,623365.52,0.011015501614985795,648369.21,628914.03,3632959.21,1436166.95,0.26457372591011413,2.8126042542493646,1668796.81,25.80560206356303,-17.112546793531774,0.1432604969651259,8041234.25,9.6298637138526,206056.06,47,10088282.32,2,0,0,0,0.8839935954534462,14.446791787067212,1754943.16,,0.09540885002469807,3.05215012846504,0.10621226521413867,0.3276378808086059,0.4333364899690187,0.3342040146220478,2.8126042549768577,0.8601867344849192,0.6657959853779521,0.22053437933989978,0.0,0.5733538646911764,0.05893290636356308,0.0,1.0988671530043654,0.16871827131459,0
MSME-001439,Services,Uttar Pradesh,Proprietorship,5.2,10,1722170.15,1765626.48,1818739.78,-0.05309699870018207,-0.10999723376352905,0.03948446206413166,1214527.22,793382.17,421145.05,0.002634179794371831,507642.94,325955.83,2791811.7,,0.06851762176172263,2.298681875301005,1920871.31,33.46135051604785,17.4964985615726,0.31688953385372753,10953006.31,10.882209347053495,228990.53,63,14217844.94,1,0,0,0,2.1271334162150635,11.19209350244692,1749143.8,-0.03745603877220968,0.01566258802259469,1.4234467687375545,0.13296626352512264,0.7025201236621538,0.6879810404719109,0.2947693292674943,2.298681868982731,1.1153783556171846,0.705230676539133,-0.07301208097235351,0.1080956155819466,1.4577953278402784,0.14180889441433756,0.517347886200525,1.2203966992847175,0.0554526998978067,0
MSME-001440,Auto Components,Karnataka,Partnership,2.7,6,1468567.28,1781589.8,2164172.89,-0.3214186892806224,-0.029697380606155586,0.20918607151131535,933772.07,558460.66,375311.41,-0.007782125828200134,534795.2,522288.45,179569.23,88804.43,0.23323374403688657,0.19230520837047804,2205630.07,45.05677279266533,-14.154247376005383,0.12166135495637181,14829333.4,12.232016748151059,435805.58,42,21494179.0,2,0,1,0,2.1027828260636023,13.386712473084772,1477354.56,-0.3096962991510407,0.005983578113533999,1.1984436959251417,0.29675561067927375,0.8344155035402372,1.2196796208978138,0.3641611843619449,0.1923052057018583,1.5018924226610848,0.6358388088286973,-0.219316231244559,0.3362673795837002,0.8726075681674605,0.6401855217375735,1.8603008031473138,2.3615686475959983,0.22241229140037955,1
MSME-001441,Textile,Delhi,Partnership,5.1,13,5322581.54,4998952.99,4603406.99,0.15622658437814818,0.0913732035153002,0.04025290597831151,3387758.87,1595695.02,1792063.86,-0.08796757324261881,1934822.67,1878849.5,11371584.35,6027412.27,0.14077270290738964,3.3566687522100707,8204547.96,46.24380797055762,-0.14524732438926025,0.1502309892850547,37913313.09,9.506735488454337,748551.51,65,57495377.14,2,0,0,0,4.694996356884999,7.602267729436278,5066528.91,0.15089680874407807,0.04810684971840283,2.5099802417070802,0.14063692671958578,0.3984095107138704,0.9001799958020621,0.363512076885909,3.3566687554713712,1.5414602666660133,0.636487923114091,0.1335279010761514,0.0,0.9209611221276817,0.3129997571256666,0.0,1.6517723126010266,0.09553879428930448,0
MSME-001442,Electronics,Karnataka,Partnership,1.1,11,2137740.2,2028741.41,1895520.68,0.12778521734971102,0.014394685095563313,0.21652716956399734,1386520.57,639360.62,747159.95,0.0983933710244576,751219.62,741956.56,16638246.9,6476374.74,0.22786512383740912,12.0,3324459.31,46.65383533435019,-13.80073286718125,0.06190154976661985,15171343.55,11.801410948538747,277104.81,79,20737278.61,3,0,0,0,0.7819611329361925,14.076272712842789,2223967.36,0.13341635341837285,0.040335660642322614,2.6775304261228814,0.12962511066592655,0.37347848235212044,0.8083800598563535,0.35140828618931336,12.00000004327379,1.555127844814819,0.6485917091328497,0.08809853106075934,0.0,0.8394654720057897,0.05213074219574617,0.0,1.73244283652117,0.22276304441437383,0
MSME-001443,Textile,Uttar Pradesh,Proprietorship,6.0,12,1733783.51,1572595.56,1375588.07,0.2603944039862409,0.29089718865324155,0.1172994623927811,1496464.56,937470.77,558993.79,-0.08311396596687769,237318.95,225082.24,3161492.41,1614455.16,0.3003405455888651,2.112641022007063,1082875.0,18.737200932832163,-23.74025297793386,0.10082588109414023,2996927.26,11.450674741477068,65035.59,61,4896977.45,3,0,0,0,2.03957033990371,17.674987783197828,1709258.76,0.25359840415171864,0.014145219464483336,3.460908711676176,0.03751079049079201,0.28894145535427407,0.2353704783861202,0.1368792289413342,2.112641017038185,0.6245733644104159,0.8631207710586658,0.27107037861969113,0.0,0.4131125633080096,0.13597135599358065,0.0,0.9291474546131002,0.2179720581506273,0
MSME-001444,Food Processing,Maharashtra,Private Limited,4.7,10,2734298.97,3061128.21,3460586.17,-0.20987404039934682,-0.09711693609800268,0.42744787994878264,2361350.96,852906.18,1508444.78,0.020383829144993273,372948.01,-1443.79,5368386.4,1024602.96,0.5763692322173688,2.273438589981767,3433310.42,37.66936751973963,22.773912605216836,0.40681474021686503,15361490.83,11.05477627971424,322487.42,63,16592117.74,2,0,5,1,9.510811304999265,13.362867328020814,2517475.61,-0.21907056117320062,0.07929760383193638,-0.004477042856431423,0.11794153585187503,0.0,0.5056786011711563,0.1363962076173404,2.2734385912714985,1.2556455814339862,0.8636037923826595,-0.1704090538938764,0.25843250844834814,1.7937679523864198,6.134054086999951,1.8205716313541953,1.2005324408008438,0.5093546236965051,1
MSME-001445,Services,Tamil Nadu,Proprietorship,5.6,17,9053796.72,8801093.06,8492233.04,0.06612673865459454,0.11153654381949349,0.12040711788669606,6421206.19,3162642.85,3258563.34,0.03520714607276467,2632590.52,2513428.2,16787671.57,5154686.86,0.30438995668557833,2.6144109177928443,10746507.24,35.60884204680657,-6.602376113621596,0.1880226644544814,35910920.11,10.242616217384175,1001270.4,43,39824725.12,3,1,1,0,7.27899838432192,10.506112891240532,8948189.1,0.04201821034664639,0.01166445609530388,2.5102391921303178,0.11059121725012619,0.39836841171751,0.36655639572757415,0.29077199338754317,2.6144109180209956,1.186961401094943,0.7092280055079478,0.08202017046230917,0.0,0.7815033652345909,1.9852665589547946,0.19724009672394588,1.2430344388528898,0.2215976792260813,0
MSME-001446,Services,Telangana,Private Limited,2.1,17,3146868.65,3017315.79,2858973.4,0.10069881933882327,0.08085023908898613,0.1634984072450672,1682875.75,1125318.17,557557.58,-0.01660923168063999,1463992.9,1357241.43,3155328.16,181705.68,0.3905987143889522,1.8749620435915049,3714349.08,35.40995345870498,-3.2717104482411967,0.48461539968191053,14180993.89,11.169803135612634,426239.16,40,15451632.98,1,0,0,0,5.271451647013841,7.968062345692961,3227623.09,0.13334496289636077,0.02566184006111623,3.184225095601258,0.1354486657712898,0.3140481498564334,0.4091801167699411,0.465222118501832,1.8749620463661683,1.1803317815632375,0.5347778814981681,0.09375181625138027,0.0,1.074781290660327,0.3514301098009227,0.9545456579310743,0.9478017811981656,0.288403576174204,0
MSME-001447,Retail,Maharashtra,LLP,6.8,6,1446094.09,1514768.78,1598704.5,-0.09545880014168008,-0.02681142153843065,0.221438406875543,1321963.8,659139.34,662824.46,0.11738790015932413,124130.29,-122808.82,2711443.5,506470.03,0.3246541506212087,2.0510724232518163,2600259.27,53.94377760949504,32.219525460349494,0.24766444761447537,7408526.04,12.731942409082833,267268.5,33,10846567.75,3,2,2,1,19.722353734313646,30.060904523307972,1377230.38,-0.07974387178050649,0.04762048878367961,-0.4594960498524892,0.1848209614078431,0.0,0.6250496783603708,0.0858383219033832,2.0510724272480076,1.7981259227744992,0.9141616780966167,-0.07143221763054278,0.10886451091089541,2.2207115897843757,7.314823582287577,2.326376610424571,1.6871020818799787,0.2782070659356592,1
MSME-001448,Construction,Karnataka,Proprietorship,5.3,11,1617026.09,1755487.6,1924718.35,-0.15986352536365622,-0.16064395208932392,0.18679520251419873,1146474.78,624852.86,521621.92,0.05716571214091641,470551.3,325284.74,7118120.1,2371425.5,0.3403541654345173,6.2087018553375355,1462284.9,27.129152409780527,13.37858280261163,0.3732585413573211,6977742.19,10.55261351814532,132548.54,71,7323850.23,3,1,1,1,19.56018622498496,25.724841767715617,1454986.04,-0.09854600048600928,0.10020867736930628,2.454080143017795,0.08197056362893934,0.40748465482887397,0.3774341405338735,0.29099796404645517,6.2087018608468645,0.9043050752508266,0.7090020297693527,-0.16013667471763993,0.24018550140831818,1.2713638416073842,5.804012414998997,0.0,1.182360549606222,0.271252632120374,0
MSME-001449,Chemicals,Karnataka,Partnership,15.0,16,1843376.85,1763283.63,1665391.91,0.10687270968641029,0.18271922942900637,0.221101415677689,1322232.19,674191.92,648040.26,-0.07921688422826827,521144.67,494201.36,8056433.07,2319365.08,0.3614081002875674,6.093054728245859,2562298.23,41.700071656379066,-13.134792332730989,0.2088039706953388,5925732.89,9.222904572055969,293796.1,22,9868265.14,4,0,0,0,10.403365201620662,19.68092773183936,1861128.94,0.0558412995497526,0.009630197916262963,1.6821236224715033,0.159379293496064,0.5944866278797776,0.44611357050151373,0.2827119533371594,6.093054707736317,1.3900023915348616,0.7172880520876672,0.13341899159631893,0.0,0.9038051649683232,0.6935576801080442,0.0,1.6445618042416739,0.2982700922131222,0
MSME-001450,Food Processing,Telangana,Partnership,11.7,13,1409761.1,1392163.95,1370656.32,0.028529965283285857,-0.05338644536747836,0.026483100030543473,1033180.75,465950.59,567230.17,-0.022671037431036146,376580.35,358300.08,3182360.99,1633438.56,0.3041660923117414,3.0801589857858094,2050213.45,43.628954843960294,-7.145629454233373,0.18524175689196248,3906634.47,11.880917425479844,116392.46,41,4828947.25,1,0,0,0,1.7451082117435874,12.517537535209424,1495670.81,-0.04761338515532612,0.060939195196904467,3.0783787884541662,0.08256183263958694,0.32484631317972357,0.2854471376982478,0.26712352185061705,3.0801590041239155,1.4542984978093096,0.7328764781493828,-0.00014077844448161583,0.02669322268373918,0.9123910042913008,0.11634054744957249,0.0,0.6918517192972151,0.17920874578520235,0
MSME-001451,Auto Components,Uttar Pradesh,LLP,3.7,26,8786898.64,8418792.83,7968885.72,0.10265085328122499,0.11407563872199837,0.36317527754844026,5351437.02,2195173.92,3156263.09,-0.009617863649912274,3435461.62,3342942.29,22288863.74,13049752.32,0.46927337540702074,4.165024023142466,9177712.56,31.334306680336887,-1.3401628325130834,0.1504176613090683,50748363.81,13.018627236196373,1885565.01,32,58058481.8,3,1,2,0,6.766141184224449,18.679146717328166,8607914.0,0.07544658088313343,0.0203694901839167,1.7729127727078473,0.2145882281396158,0.5640435420140023,0.5506159812339279,0.3909754465996662,4.165024021902812,1.0444768895160488,0.6090245534003337,0.10664952818549567,0.0,0.6726561059813497,2.4510760789482964,0.0,1.6870865515829676,0.42152923137065956,0
MSME-001452,Retail,Gujarat,Private Limited,3.3,13,944707.31,848283.41,730431.97,0.2933542676438759,0.08265163816939171,0.3887738816345129,761565.5,323096.97,438468.53,0.12395136308989514,183141.81,123695.75,1260632.14,357387.53,0.31404615540832953,1.6553167667961017,2086940.38,66.27260160362806,11.459754107216567,0.11935888451176371,3579605.9,10.622575856265547,149635.29,27,5052551.31,1,0,0,0,2.4320068600643396,7.043293960227139,934326.68,0.30422612921668385,0.010988201030762791,0.8266482458783619,0.1583932805600922,1.2097043754534818,0.4456893029651691,0.1938609006846787,1.6553167652683844,2.209086727613021,0.8061390993153212,0.21960834732780643,0.0,1.605894048146117,0.16213379067095599,1.1264132767352544,1.0416725043653996,0.34767363221011205,0
MSME-001453,Retail,Rajasthan,Partnership,11.8,16,2889179.26,3155197.49,3480330.89,-0.16985500766005052,-0.07908360559667871,0.07302177215182237,2306640.26,986225.46,1320414.8,0.2316056661829581,582539.0,549483.03,3409495.31,1182917.4,0.1866824953424718,1.4781218263457638,3079994.69,31.981345696228534,-6.7844302465255995,0.16344715522005626,7015302.73,10.188617204754443,301835.17,26,9505858.62,3,1,1,0,10.868476221900064,14.620208455165319,2947275.89,-0.16609868133880976,0.020108353205569952,1.8204738367632907,0.10447090430795908,0.5493075373046552,0.2741799015267748,0.20162784914910403,1.4781218246836636,1.0660448566282454,0.798372150850896,-0.13808501693787037,0.20939681045838987,0.6964695834905318,2.224565081460004,0.7481077543491762,1.1353571622966725,0.13553516990667958,0
MSME-001454,Food Processing,Karnataka,LLP,3.3,3,1282931.57,1253543.43,1217624.59,0.05363474788638506,-0.0733656833933587,0.025898968548040007,1030226.89,470168.61,560058.29,-0.05165754473320232,252704.68,189286.33,2446996.45,1234060.92,0.3437894618677265,2.37520148905206,2079504.2,48.62700977697688,9.015304495381457,0.0928907084175475,5920493.45,11.397769180302546,287768.23,23,8033693.28,3,0,0,0,1.977821362918676,4.466579951746319,1267816.38,-0.004196740771680606,0.011781760075002076,0.6577735492204959,0.22430520592770195,1.5202800434664248,0.5218317606760585,0.19697440292937837,2.375201495662766,1.6209003259620463,0.8030255970706216,0.009184596938474753,0.03668284169667935,1.2038510212132105,0.13185475752791173,0.5922264507795041,1.6825947754953132,0.2007387398738676,0
MSME-001455,Textile,Delhi,Proprietorship,2.8,18,321801.4,357432.6,400981.84,-0.1974664097241139,-0.08172629194883449,0.11911903434963284,299326.55,173535.13,125791.42,0.03442565814869242,22474.85,3952.04,2528107.95,,0.14775434773875715,8.445986452283305,579880.07,54.059435356195905,9.369268405874276,0.1849173225570982,2439603.16,11.705087207881347,110438.28,25,3167377.79,3,0,0,0,1.810560923830225,13.682401233313177,297218.94,-0.16566307948582393,0.0763901515865644,0.03578505568902377,0.3431876927819456,27.944626066537786,0.820220636599675,0.06984074649768458,8.445986331650166,1.8019811908835695,0.9301592535023153,-0.1569573685027661,0.23832955569853115,1.3982168586895058,0.12070406158868166,1.2142149443109762,2.278189868554539,0.13486845671365122,0
MSME-001456,Auto Components,Gujarat,Proprietorship,8.0,11,1252080.55,1209218.08,1156830.62,0.08233697069629949,0.1962556263371985,0.2214070320291538,794196.58,394709.44,399487.14,-0.09150078398129258,457883.97,398107.43,2792969.61,1072612.01,0.3690017898851147,3.5167232896304306,926186.55,22.191540745586373,7.854756303885071,0.14768805024326642,2682901.56,8.985574468367068,64526.44,50,3937240.37,2,0,0,0,1.3407417767424659,4.73851061840694,1297131.36,0.11673333034607336,0.03598075718048827,6.169679126881942,0.05153537446133158,0.1620829834801124,0.2620465306059316,0.36569849280064287,3.5167232903470826,0.7397180237325786,0.6343015071993571,0.12220850017061413,0.0,0.7793722727992083,0.08938278511616439,0.0,0.7908849667592606,0.3025841488499323,0
MSME-001457,Textile,Gujarat,Partnership,3.5,10,768504.01,810673.58,862214.16,-0.10868547521367516,-0.026232290100222197,0.16160140304899356,624751.72,214174.69,410577.03,-0.05311823442263927,143752.29,37067.45,175259.8,24092.4,0.4150909779216745,0.2805271156753495,1232351.18,48.10714728950881,19.825477455796342,0.6344916085822127,3989658.77,12.188586519735722,73086.27,80,5335150.43,2,1,1,0,6.880042590952129,21.75639576175709,777959.74,-0.07039716257041342,0.012304080969425984,0.5071739192600744,0.0951020021352914,1.971710220152722,0.5785212092343754,0.18705470385248868,0.28052711883690373,1.6035715675706101,0.8129452961475113,-0.07982686042396663,0.12180162026378627,2.0971266452672377,1.9586695060634751,2.5639993621836323,1.2162762145726038,0.3010206692289681,0
MSME-001458,Manufacturing,Karnataka,Private Limited,8.0,12,2311626.31,2246909.51,2167811.2,0.06634116360497906,0.1759175007242691,0.18231096170589137,1760987.22,982229.58,778757.64,0.061902321348969405,550639.09,547427.35,5524126.5,2995186.6,0.1758052348983946,3.136948658283716,1939158.55,25.166159533711742,-8.227841248270444,0.019848416125330667,6141435.02,10.447053711770277,114028.96,73,9442517.27,1,1,2,0,5.9792269893492325,12.10045668187637,2521984.59,0.04488693137794142,0.0910001208436806,4.800774733015191,0.04932845741836188,0.20829971319481938,0.34039949959155236,0.23820419745957985,3.1369486599681284,0.8388719844601527,0.7617958025404201,0.10469288159673057,0.0,0.4392844083538597,2.398615132623282,0.0,0.6637206431374572,0.17873281196176816,0
